 omega alpha E Variance Ratio
0.800000 1.537877 0.038035 0.569820 
0.850000 1.519977 0.019942 0.558422 
0.900000 1.508308 0.008360 0.548273 
0.950000 1.501919 0.001972 0.536903 
1.000000 1.500019 -0.000000 0.526612 
1.050000 1.501922 0.001772 0.517548 
1.100000 1.506973 0.006823 0.508264 
1.150000 1.515072 0.014590 0.498288 
