 omega alpha E Variance Ratio
0.800000 0.030754 0.000015 0.549230 
0.850000 0.030401 0.000008 0.537076 
0.900000 0.030172 0.000003 0.525799 
0.950000 0.030035 0.000001 0.515776 
1.000000 0.030000 0.000000 0.505136 
1.050000 0.030037 0.000001 0.495223 
1.100000 0.030136 0.000003 0.485040 
1.150000 0.030292 0.000006 0.475825 
