alpha E Variance {Acceptance ratio}
0.800000 3.071359 6.511966 0.548890 
0.850000 3.033439 6.247165 0.538770 
0.900000 3.015622 6.110966 0.525780 
0.950000 3.003968 6.027679 0.514460 
1.000000 3.000000 6.000000 0.503610 
1.050000 3.002649 6.020509 0.494765 
1.100000 3.015168 6.103279 0.485770 
1.150000 3.030792 6.212365 0.475355 
