 omega alpha E Variance Ratio
0.800000 3.072866 0.150905 0.573261 
0.850000 3.040541 0.079915 0.561426 
0.900000 3.016608 0.033551 0.551050 
0.950000 3.003695 0.007825 0.540153 
1.000000 3.000000 0.000000 0.530048 
1.050000 3.004155 0.007106 0.520603 
1.100000 3.013692 0.027487 0.511547 
1.150000 3.029467 0.058735 0.501961 
