alpha E Variance {Acceptance ratio}
0.800000 3.074976 0.152225 0.549925 
0.850000 3.038721 0.078985 0.537690 
0.900000 3.017145 0.033738 0.526066 
0.950000 3.003937 0.007894 0.515838 
1.000000 3.000000 0.000000 0.504922 
1.050000 3.003436 0.007204 0.494451 
1.100000 3.013456 0.027300 0.485377 
1.150000 3.028858 0.058752 0.476130 
