 omega alpha E Variance Ratio
0.800000 3.073199 0.151352 0.569492 
0.850000 3.038837 0.079543 0.558229 
0.900000 3.017270 0.033546 0.546390 
0.950000 3.004005 0.007887 0.536296 
1.000000 3.000018 0.000000 0.525362 
1.050000 3.003368 0.007181 0.516064 
1.100000 3.013215 0.027321 0.506699 
1.150000 3.029870 0.059061 0.497136 
