-0.000593331 0.00738593 -6.15065e-05
-0.000594747 0.00738632 -6.14706e-05
-0.000596163 0.00738671 -6.14348e-05
-0.00059758 0.0073871 -6.1399e-05
-0.000598996 0.00738749 -6.13631e-05
-0.000600413 0.00738788 -6.13273e-05
-0.000601829 0.00738827 -6.12914e-05
-0.000603246 0.00738866 -6.12556e-05
-0.000604663 0.00738905 -6.12197e-05
-0.00060608 0.00738944 -6.11839e-05
-0.000607497 0.00738983 -6.1148e-05
-0.000608914 0.00739021 -6.11121e-05
-0.000610332 0.0073906 -6.10763e-05
-0.000611749 0.00739099 -6.10404e-05
-0.000613167 0.00739138 -6.10045e-05
-0.000614585 0.00739176 -6.09686e-05
-0.000616003 0.00739215 -6.09327e-05
-0.000617421 0.00739253 -6.08968e-05
-0.000618839 0.00739292 -6.08609e-05
-0.000620257 0.00739331 -6.0825e-05
-0.000621676 0.00739369 -6.07891e-05
-0.000623094 0.00739408 -6.07532e-05
-0.000624513 0.00739446 -6.07172e-05
-0.000625932 0.00739485 -6.06813e-05
-0.000627351 0.00739523 -6.06454e-05
-0.00062877 0.00739561 -6.06094e-05
-0.000630189 0.007396 -6.05735e-05
-0.000631608 0.00739638 -6.05375e-05
-0.000633028 0.00739677 -6.05016e-05
-0.000634447 0.00739715 -6.04656e-05
-0.000635867 0.00739753 -6.04297e-05
-0.000637287 0.00739791 -6.03937e-05
-0.000638707 0.0073983 -6.03577e-05
-0.000640127 0.00739868 -6.03218e-05
-0.000641548 0.00739906 -6.02858e-05
-0.000642968 0.00739944 -6.02498e-05
-0.000644388 0.00739982 -6.02138e-05
-0.000645809 0.0074002 -6.01778e-05
-0.00064723 0.00740058 -6.01418e-05
-0.000648651 0.00740096 -6.01058e-05
-0.000650072 0.00740134 -6.00698e-05
-0.000651493 0.00740172 -6.00338e-05
-0.000652914 0.0074021 -5.99978e-05
-0.000654336 0.00740248 -5.99618e-05
-0.000655757 0.00740286 -5.99258e-05
-0.000657179 0.00740324 -5.98897e-05
-0.000658601 0.00740362 -5.98537e-05
-0.000660023 0.007404 -5.98177e-05
-0.000661445 0.00740437 -5.97816e-05
-0.000662867 0.00740475 -5.97456e-05
-0.00066429 0.00740513 -5.97095e-05
-0.000665712 0.00740551 -5.96735e-05
-0.000667135 0.00740588 -5.96374e-05
-0.000668557 0.00740626 -5.96013e-05
-0.00066998 0.00740664 -5.95653e-05
-0.000671403 0.00740701 -5.95292e-05
-0.000672826 0.00740739 -5.94931e-05
-0.00067425 0.00740776 -5.9457e-05
-0.000675673 0.00740814 -5.9421e-05
-0.000677097 0.00740851 -5.93849e-05
-0.00067852 0.00740889 -5.93488e-05
-0.000679944 0.00740926 -5.93127e-05
-0.000681368 0.00740964 -5.92766e-05
-0.000682792 0.00741001 -5.92404e-05
-0.000684216 0.00741039 -5.92043e-05
-0.000685641 0.00741076 -5.91682e-05
-0.000687065 0.00741113 -5.91321e-05
-0.00068849 0.00741151 -5.9096e-05
-0.000689914 0.00741188 -5.90598e-05
-0.000691339 0.00741225 -5.90237e-05
-0.000692764 0.00741262 -5.89875e-05
-0.000694189 0.00741299 -5.89514e-05
-0.000695614 0.00741337 -5.89153e-05
-0.00069704 0.00741374 -5.88791e-05
-0.000698465 0.00741411 -5.88429e-05
-0.000699891 0.00741448 -5.88068e-05
-0.000701317 0.00741485 -5.87706e-05
-0.000702743 0.00741522 -5.87344e-05
-0.000704169 0.00741559 -5.86983e-05
-0.000705595 0.00741596 -5.86621e-05
-0.000707021 0.00741633 -5.86259e-05
-0.000708447 0.0074167 -5.85897e-05
-0.000709874 0.00741707 -5.85535e-05
-0.000711301 0.00741743 -5.85173e-05
-0.000712727 0.0074178 -5.84811e-05
-0.000714154 0.00741817 -5.84449e-05
-0.000715581 0.00741854 -5.84087e-05
-0.000717009 0.00741891 -5.83724e-05
-0.000718436 0.00741927 -5.83362e-05
-0.000719863 0.00741964 -5.83e-05
-0.000721291 0.00742001 -5.82638e-05
-0.000722719 0.00742037 -5.82275e-05
-0.000724146 0.00742074 -5.81913e-05
-0.000725574 0.00742111 -5.8155e-05
-0.000727002 0.00742147 -5.81188e-05
-0.000728431 0.00742184 -5.80825e-05
-0.000729859 0.0074222 -5.80463e-05
-0.000731288 0.00742257 -5.801e-05
-0.000732716 0.00742293 -5.79737e-05
-0.000734145 0.0074233 -5.79375e-05
-0.000735574 0.00742366 -5.79012e-05
-0.000737003 0.00742402 -5.78649e-05
-0.000738432 0.00742439 -5.78286e-05
-0.000739861 0.00742475 -5.77923e-05
-0.000741291 0.00742511 -5.7756e-05
-0.00074272 0.00742548 -5.77197e-05
-0.00074415 0.00742584 -5.76834e-05
-0.00074558 0.0074262 -5.76471e-05
-0.00074701 0.00742656 -5.76108e-05
-0.00074844 0.00742693 -5.75745e-05
-0.00074987 0.00742729 -5.75382e-05
-0.0007513 0.00742765 -5.75018e-05
-0.000752731 0.00742801 -5.74655e-05
-0.000754161 0.00742837 -5.74292e-05
-0.000755592 0.00742873 -5.73928e-05
-0.000757023 0.00742909 -5.73565e-05
-0.000758454 0.00742945 -5.73201e-05
-0.000759885 0.00742981 -5.72838e-05
-0.000761316 0.00743017 -5.72474e-05
-0.000762747 0.00743053 -5.72111e-05
-0.000764179 0.00743089 -5.71747e-05
-0.000765611 0.00743125 -5.71383e-05
-0.000767042 0.0074316 -5.7102e-05
-0.000768474 0.00743196 -5.70656e-05
-0.000769906 0.00743232 -5.70292e-05
-0.000771338 0.00743268 -5.69928e-05
-0.000772771 0.00743303 -5.69564e-05
-0.000774203 0.00743339 -5.692e-05
-0.000775636 0.00743375 -5.68836e-05
-0.000777068 0.0074341 -5.68472e-05
-0.000778501 0.00743446 -5.68108e-05
-0.000779934 0.00743482 -5.67744e-05
-0.000781367 0.00743517 -5.6738e-05
-0.0007828 0.00743553 -5.67015e-05
-0.000784234 0.00743588 -5.66651e-05
-0.000785667 0.00743624 -5.66287e-05
-0.000787101 0.00743659 -5.65922e-05
-0.000788535 0.00743695 -5.65558e-05
-0.000789968 0.0074373 -5.65193e-05
-0.000791402 0.00743765 -5.64829e-05
-0.000792836 0.00743801 -5.64464e-05
-0.000794271 0.00743836 -5.641e-05
-0.000795705 0.00743871 -5.63735e-05
-0.00079714 0.00743907 -5.6337e-05
-0.000798574 0.00743942 -5.63006e-05
-0.000800009 0.00743977 -5.62641e-05
-0.000801444 0.00744012 -5.62276e-05
-0.000802879 0.00744047 -5.61911e-05
-0.000804314 0.00744083 -5.61546e-05
-0.00080575 0.00744118 -5.61181e-05
-0.000807185 0.00744153 -5.60816e-05
-0.000808621 0.00744188 -5.60451e-05
-0.000810056 0.00744223 -5.60086e-05
-0.000811492 0.00744258 -5.59721e-05
-0.000812928 0.00744293 -5.59356e-05
-0.000814364 0.00744328 -5.58991e-05
-0.0008158 0.00744363 -5.58625e-05
-0.000817237 0.00744398 -5.5826e-05
-0.000818673 0.00744433 -5.57895e-05
-0.00082011 0.00744467 -5.57529e-05
-0.000821547 0.00744502 -5.57164e-05
-0.000822983 0.00744537 -5.56798e-05
-0.000824421 0.00744572 -5.56433e-05
-0.000825858 0.00744607 -5.56067e-05
-0.000827295 0.00744641 -5.55702e-05
-0.000828732 0.00744676 -5.55336e-05
-0.00083017 0.00744711 -5.5497e-05
-0.000831608 0.00744745 -5.54605e-05
-0.000833045 0.0074478 -5.54239e-05
-0.000834483 0.00744814 -5.53873e-05
-0.000835921 0.00744849 -5.53507e-05
-0.00083736 0.00744883 -5.53141e-05
-0.000838798 0.00744918 -5.52775e-05
-0.000840236 0.00744952 -5.52409e-05
-0.000841675 0.00744987 -5.52043e-05
-0.000843114 0.00745021 -5.51677e-05
-0.000844553 0.00745056 -5.51311e-05
-0.000845992 0.0074509 -5.50945e-05
-0.000847431 0.00745124 -5.50579e-05
-0.00084887 0.00745159 -5.50212e-05
-0.000850309 0.00745193 -5.49846e-05
-0.000851749 0.00745227 -5.4948e-05
-0.000853189 0.00745262 -5.49113e-05
-0.000854628 0.00745296 -5.48747e-05
-0.000856068 0.0074533 -5.4838e-05
-0.000857508 0.00745364 -5.48014e-05
-0.000858949 0.00745398 -5.47647e-05
-0.000860389 0.00745432 -5.47281e-05
-0.000861829 0.00745466 -5.46914e-05
-0.00086327 0.007455 -5.46547e-05
-0.000864711 0.00745534 -5.4618e-05
-0.000866152 0.00745568 -5.45814e-05
-0.000867592 0.00745602 -5.45447e-05
-0.000869034 0.00745636 -5.4508e-05
-0.000870475 0.0074567 -5.44713e-05
-0.000871916 0.00745704 -5.44346e-05
-0.000873358 0.00745738 -5.43979e-05
-0.000874799 0.00745772 -5.43612e-05
-0.000876241 0.00745806 -5.43245e-05
-0.000877683 0.00745839 -5.42878e-05
-0.000879125 0.00745873 -5.4251e-05
-0.000880567 0.00745907 -5.42143e-05
-0.00088201 0.00745941 -5.41776e-05
-0.000883452 0.00745974 -5.41409e-05
-0.000884895 0.00746008 -5.41041e-05
-0.000886337 0.00746042 -5.40674e-05
-0.00088778 0.00746075 -5.40306e-05
-0.000889223 0.00746109 -5.39939e-05
-0.000890666 0.00746142 -5.39571e-05
-0.00089211 0.00746176 -5.39204e-05
-0.000893553 0.00746209 -5.38836e-05
-0.000894996 0.00746243 -5.38468e-05
-0.00089644 0.00746276 -5.38101e-05
-0.000897884 0.0074631 -5.37733e-05
-0.000899328 0.00746343 -5.37365e-05
-0.000900772 0.00746376 -5.36997e-05
-0.000902216 0.0074641 -5.36629e-05
-0.00090366 0.00746443 -5.36262e-05
-0.000905105 0.00746476 -5.35894e-05
-0.000906549 0.0074651 -5.35526e-05
-0.000907994 0.00746543 -5.35158e-05
-0.000909439 0.00746576 -5.34789e-05
-0.000910884 0.00746609 -5.34421e-05
-0.000912329 0.00746642 -5.34053e-05
-0.000913774 0.00746675 -5.33685e-05
-0.000915219 0.00746708 -5.33317e-05
-0.000916665 0.00746742 -5.32948e-05
-0.000918111 0.00746775 -5.3258e-05
-0.000919556 0.00746808 -5.32212e-05
-0.000921002 0.00746841 -5.31843e-05
-0.000922448 0.00746874 -5.31475e-05
-0.000923894 0.00746906 -5.31106e-05
-0.000925341 0.00746939 -5.30737e-05
-0.000926787 0.00746972 -5.30369e-05
-0.000928234 0.00747005 -5.3e-05
-0.000929681 0.00747038 -5.29632e-05
-0.000931127 0.00747071 -5.29263e-05
-0.000932574 0.00747104 -5.28894e-05
-0.000934021 0.00747136 -5.28525e-05
-0.000935469 0.00747169 -5.28156e-05
-0.000936916 0.00747202 -5.27787e-05
-0.000938364 0.00747234 -5.27418e-05
-0.000939811 0.00747267 -5.27049e-05
-0.000941259 0.007473 -5.2668e-05
-0.000942707 0.00747332 -5.26311e-05
-0.000944155 0.00747365 -5.25942e-05
-0.000945603 0.00747397 -5.25573e-05
-0.000947051 0.0074743 -5.25204e-05
-0.0009485 0.00747462 -5.24834e-05
-0.000949948 0.00747495 -5.24465e-05
-0.000951397 0.00747527 -5.24096e-05
-0.000952846 0.0074756 -5.23726e-05
-0.000954295 0.00747592 -5.23357e-05
-0.000955744 0.00747624 -5.22988e-05
-0.000957193 0.00747657 -5.22618e-05
-0.000958643 0.00747689 -5.22248e-05
-0.000960092 0.00747721 -5.21879e-05
-0.000961542 0.00747753 -5.21509e-05
-0.000962992 0.00747786 -5.2114e-05
-0.000964442 0.00747818 -5.2077e-05
-0.000965892 0.0074785 -5.204e-05
-0.000967342 0.00747882 -5.2003e-05
-0.000968792 0.00747914 -5.1966e-05
-0.000970243 0.00747946 -5.1929e-05
-0.000971693 0.00747978 -5.18921e-05
-0.000973144 0.0074801 -5.18551e-05
-0.000974595 0.00748042 -5.1818e-05
-0.000976046 0.00748074 -5.1781e-05
-0.000977497 0.00748106 -5.1744e-05
-0.000978948 0.00748138 -5.1707e-05
-0.0009804 0.0074817 -5.167e-05
-0.000981851 0.00748202 -5.1633e-05
-0.000983303 0.00748234 -5.15959e-05
-0.000984755 0.00748266 -5.15589e-05
-0.000986206 0.00748297 -5.15219e-05
-0.000987659 0.00748329 -5.14848e-05
-0.000989111 0.00748361 -5.14478e-05
-0.000990563 0.00748393 -5.14107e-05
-0.000992016 0.00748424 -5.13737e-05
-0.000993468 0.00748456 -5.13366e-05
-0.000994921 0.00748487 -5.12996e-05
-0.000996374 0.00748519 -5.12625e-05
-0.000997827 0.00748551 -5.12254e-05
-0.00099928 0.00748582 -5.11884e-05
-0.00100073 0.00748614 -5.11513e-05
-0.00100219 0.00748645 -5.11142e-05
-0.00100364 0.00748677 -5.10771e-05
-0.00100509 0.00748708 -5.104e-05
-0.00100655 0.0074874 -5.10029e-05
-0.001008 0.00748771 -5.09658e-05
-0.00100946 0.00748802 -5.09287e-05
-0.00101091 0.00748834 -5.08916e-05
-0.00101236 0.00748865 -5.08545e-05
-0.00101382 0.00748896 -5.08174e-05
-0.00101527 0.00748927 -5.07803e-05
-0.00101673 0.00748959 -5.07431e-05
-0.00101818 0.0074899 -5.0706e-05
-0.00101964 0.00749021 -5.06689e-05
-0.00102109 0.00749052 -5.06317e-05
-0.00102255 0.00749083 -5.05946e-05
-0.001024 0.00749114 -5.05574e-05
-0.00102546 0.00749145 -5.05203e-05
-0.00102692 0.00749176 -5.04831e-05
-0.00102837 0.00749207 -5.0446e-05
-0.00102983 0.00749238 -5.04088e-05
-0.00103128 0.00749269 -5.03716e-05
-0.00103274 0.007493 -5.03345e-05
-0.0010342 0.00749331 -5.02973e-05
-0.00103565 0.00749362 -5.02601e-05
-0.00103711 0.00749393 -5.02229e-05
-0.00103857 0.00749424 -5.01857e-05
-0.00104002 0.00749454 -5.01485e-05
-0.00104148 0.00749485 -5.01113e-05
-0.00104294 0.00749516 -5.00741e-05
-0.00104439 0.00749547 -5.00369e-05
-0.00104585 0.00749577 -4.99997e-05
-0.00104731 0.00749608 -4.99625e-05
-0.00104877 0.00749639 -4.99253e-05
-0.00105023 0.00749669 -4.98881e-05
-0.00105168 0.007497 -4.98509e-05
-0.00105314 0.0074973 -4.98136e-05
-0.0010546 0.00749761 -4.97764e-05
-0.00105606 0.00749791 -4.97392e-05
-0.00105752 0.00749822 -4.97019e-05
-0.00105898 0.00749852 -4.96647e-05
-0.00106043 0.00749883 -4.96274e-05
-0.00106189 0.00749913 -4.95902e-05
-0.00106335 0.00749943 -4.95529e-05
-0.00106481 0.00749974 -4.95156e-05
-0.00106627 0.00750004 -4.94784e-05
-0.00106773 0.00750034 -4.94411e-05
-0.00106919 0.00750065 -4.94038e-05
-0.00107065 0.00750095 -4.93665e-05
-0.00107211 0.00750125 -4.93293e-05
-0.00107357 0.00750155 -4.9292e-05
-0.00107503 0.00750185 -4.92547e-05
-0.00107649 0.00750215 -4.92174e-05
-0.00107795 0.00750246 -4.91801e-05
-0.00107941 0.00750276 -4.91428e-05
-0.00108087 0.00750306 -4.91055e-05
-0.00108233 0.00750336 -4.90681e-05
-0.00108379 0.00750366 -4.90308e-05
-0.00108526 0.00750396 -4.89935e-05
-0.00108672 0.00750425 -4.89562e-05
-0.00108818 0.00750455 -4.89188e-05
-0.00108964 0.00750485 -4.88815e-05
-0.0010911 0.00750515 -4.88442e-05
-0.00109256 0.00750545 -4.88068e-05
-0.00109403 0.00750575 -4.87695e-05
-0.00109549 0.00750604 -4.87321e-05
-0.00109695 0.00750634 -4.86948e-05
-0.00109841 0.00750664 -4.86574e-05
-0.00109987 0.00750694 -4.86201e-05
-0.00110134 0.00750723 -4.85827e-05
-0.0011028 0.00750753 -4.85453e-05
-0.00110426 0.00750782 -4.85079e-05
-0.00110573 0.00750812 -4.84706e-05
-0.00110719 0.00750842 -4.84332e-05
-0.00110865 0.00750871 -4.83958e-05
-0.00111012 0.00750901 -4.83584e-05
-0.00111158 0.0075093 -4.8321e-05
-0.00111304 0.00750959 -4.82836e-05
-0.00111451 0.00750989 -4.82462e-05
-0.00111597 0.00751018 -4.82088e-05
-0.00111744 0.00751048 -4.81714e-05
-0.0011189 0.00751077 -4.8134e-05
-0.00112036 0.00751106 -4.80965e-05
-0.00112183 0.00751136 -4.80591e-05
-0.00112329 0.00751165 -4.80217e-05
-0.00112476 0.00751194 -4.79843e-05
-0.00112622 0.00751223 -4.79468e-05
-0.00112769 0.00751252 -4.79094e-05
-0.00112915 0.00751281 -4.78719e-05
-0.00113062 0.00751311 -4.78345e-05
-0.00113208 0.0075134 -4.7797e-05
-0.00113355 0.00751369 -4.77596e-05
-0.00113502 0.00751398 -4.77221e-05
-0.00113648 0.00751427 -4.76846e-05
-0.00113795 0.00751456 -4.76472e-05
-0.00113941 0.00751485 -4.76097e-05
